soja,,
soja,,
soja,,
soja,,
soja,-62.03932051635122,-36.49758986617912
soja,-61.978970842715064,-36.45017332850798
soja,-61.98339111121187,-36.453026385398196
soja,-62.1440130477726,-36.490395376208355
soja,-62.10158193042895,-36.51469324428433
soja,-62.14275070946511,-36.53488852310393
soja,-61.97454801444706,-36.44605981221473
soja,-61.98491023519973,-36.44977135669155
soja,-62.14403149737925,-36.479760828702275
soja,-62.15397806125753,-36.383695368412646
soja,-62.14760169674971,-36.3854194306648
soja,-62.14835432380955,-36.384600813333314
soja,-62.11114567649771,-36.42122094996995
soja,-62.080519701677844,-36.48676501194446
soja,-62.078152355981295,-36.481515112317624
soja,-62.08718184670698,-36.483856018128016
soja,-62.08430857787298,-36.4842332978283
soja,-62.08506653093415,-36.48447509496477
soja,-62.15620506359454,-36.51328067620676
soja,-61.99682621524732,-36.712419170649206
soja,-62.19424942784416,-36.38149035093344
soja,-62.06464128789579,-36.48331746395913
soja,-62.04115681906152,-36.543364276174316
soja,-62.09432351591918,-36.478747920394525
soja,-62.12783596155231,-36.422851973469854
soja,-62.17721900835082,-36.45504616082314
soja,-62.0929289283448,-36.57893077626896
soja,-62.09989844841737,-36.57294176617198
soja,-62.10601850630132,-36.417266325498936
soja,-62.15866081083058,-36.46758815632685
soja,-62.17398000109464,-36.39962332487482
soja,-62.17209310283163,-36.402552865931916
soja,-62.31608496689921,-36.37351438618518
soja,-62.03950521920614,-36.49755241405158
soja,-62.18868014577773,-36.45810924301867
soja,-62.17069697934271,-36.31903633121878
soja,-62.15942328920563,-36.53881306188356
soja,-62.09119911237916,-36.552115006181815
soja,-62.17203306200567,-36.47934753726224
soja,-62.18439086278518,-36.47117164614437
soja,-62.1421973601818,-36.48176226482269
soja,-62.091883174727805,-36.53517605724671
soja,-62.15072270824333,-36.52535733210262
soja,-62.23610390767546,-36.62678098596445
soja,-62.25213482751914,-36.35991517461721
soja,-62.15625671547024,-36.38924290466338
soja,-62.16686540454063,-36.466625156682646
soja,-62.00977518885588,-36.642489125133054
soja,-61.966235003696156,-36.57491677642518
soja,-61.966155475458116,-36.570120227006704
soja,-62.168516104211136,-36.45791973640139
soja,-62.144690288767606,-36.406683370452036
soja,-62.10385590796971,-36.52349884754071
soja,-62.17115550784328,-36.46333196094487
soja,-62.03959388335007,-36.49757927430573
soja,-62.09188479728056,-36.535163731484325
soja,-62.097229747348,-36.56112659488223
soja,-61.99772976755281,-36.71370453479388
soja,-61.9873847676426,-36.71901155470452
soja,-61.9873228947349,-36.72162554479866
soja,-61.98734619009316,-36.72488854038316
soja,-61.98978883158654,-36.72552591809292
soja,-61.99137812499999,-36.71846610000001
soja,-61.99144828124756,-36.71872239062563
soja,-61.991892333333325,-36.71842866666666
soja,-62.25800882483091,-36.62308861037984
soja,-62.2479945,-36.6224955
soja,-62.24846466666665,-36.622133
soja,-62.12916448728245,-36.42235379653039
soja,-62.10192188521592,-36.48448541518964
soja,-62.15251589086642,-36.542458344165695
soja,-62.14886652335599,-36.53514993931135
soja,-62.17869571305399,-36.34713546452443
soja,-62.04109023791871,-36.543421243298326
soja,-62.19040508341015,-36.45354548341481
soja,-61.97997057227061,-36.572179020740144
soja,-61.770464440873724,-36.63697455898986
soja,-62.087944206114294,-36.57692563711718
soja,-62.0837468172173,-36.56941776641569
soja,-62.065527896761,-36.49931030103955
soja,-62.1402733585677,-36.46376315567381
soja,-62.050872009808344,-36.54595745007903
soja,-62.15423499024047,-36.51809846316134
soja,-62.09910828641084,-36.42713508467696
soja,-62.17464330618199,-36.40011503504625
soja,-62.11708044037894,-36.446456617483626
soja,-62.08515604948827,-36.53061878737562
soja,-62.103489533787474,-36.53735970097594
soja,-62.18522663885561,-36.345724137363625
soja,-62.079503874136,-36.54789577958299
soja,-62.1563181753176,-36.513344767404774
soja,-62.11005492546454,-36.51826082615808
soja,-62.25769126495534,-36.61817591749031
soja,-62.253175999999996,-36.618541
soja,-62.252891,-36.618776
soja,-62.25237849999999,-36.6191855
soja,-62.01132244884191,-36.514654626081544
soja,-62.17953101514427,-36.46110597584207
soja,-62.17489413175226,-36.46047555356653
soja,-62.11967589783431,-36.49992785666761
soja,-62.112181922194154,-36.50509653711935
soja,-62.11343863418074,-36.411229749183136
soja,-62.13512599291957,-36.4162949269655
soja,-62.184374063237364,-36.47121859605198
soja,-62.10873649255597,-36.419123163248685
soja,-62.10927924722992,-36.49468358765352
soja,-62.103466716836515,-36.53730343934854
soja,-62.07915446385934,-36.530678469288304
soja,-62.10915257422374,-36.542092810094644
soja,-62.07459928656552,-36.49120997831294
soja,-61.74155326809577,-36.65452367859381
soja,-62.24255901663167,-36.61252391691041
soja,-62.12570008351532,-36.483696910777134
soja,-62.10923958300416,-36.542200288378694
soja,-62.24050868241761,-36.62475627835713
soja,-62.08447235348395,-36.541577914997546
soja,-62.0681850196356,-36.54823157580645
soja,-62.07054896534132,-36.54048930051474
soja,-62.06491633333333,-36.540583999999996
soja,-62.065141,-36.540310999999996
soja,-62.036221829929985,-36.531291605445475
soja,-62.10920301505099,-36.518552652234916
soja,-62.17880678060787,-36.48243015215428
soja,-62.04883855516263,-36.4981964228445
soja,-62.09971008250222,-36.526587611759744
soja,-62.14464508148654,-36.40668032739062
soja,-62.133940484984315,-36.49898526338283
soja,-61.97726450529296,-36.59489322276035
soja,-62.12454531454653,-36.49467369080135
soja,-62.132463480586274,-36.48899411459296
soja,-62.18218354186229,-36.467684010655596
soja,-62.18102416666667,-36.46513216666666
soja,-62.121619364113826,-36.42883463592178
soja,-62.19186511722731,-36.38362437894615
soja,-62.07457344847184,-36.49119531684778
soja,-62.15174829809551,-36.483760641062034
soja,-62.17820814282967,-36.347126685032116
soja,-62.23555871885479,-36.347326953705796
soja,-62.081047273986485,-36.48356720048942
soja,-62.12920887582407,-36.42237168110589
soja,-62.12711089938663,-36.48128056713975
soja,-62.01664242606838,-36.51918800696066
soja,-62.152439438185766,-36.54248127598375
soja,-62.11469026083712,-36.49011853920588
soja,-62.07910189164607,-36.53066517998974
soja,-62.11311333364633,-36.47424357487077
soja,-62.18555026891205,-36.46624553633077
soja,-62.092135226703846,-36.549272666019434
soja,-62.10217080660067,-36.52511420970037
soja,-62.12172858771686,-36.428897010297526
soja,-62.11980633719182,-36.42297222465177
soja,-61.971864020548644,-36.57938627651525
soja,-62.0590394466302,-36.487979385279715
soja,-62.12700209370134,-36.48102337907841
soja,-62.084007210614985,-36.50768434845889
soja,-62.081766746755974,-36.501465470996756
soja,-62.11673735895272,-36.41778884746856
soja,-62.136039626404056,-36.48801635669027
soja,-62.15019443467568,-36.5149952876002
soja,-62.17044992888577,-36.39774400982738
soja,-62.047464007615794,-36.538094664102125
soja,-62.1298100981326,-36.42180747159671
soja,-62.12362782047021,-36.4240977572876
soja,-62.01435884072019,-36.51196851065779
soja,-62.08625393034643,-36.4948278658542
soja,-62.08418055121574,-36.50722264879118
soja,-62.0940203712706,-36.489870697012435
soja,-62.18374331084235,-36.45798833217207
soja,-62.17201670698799,-36.47934091964216
soja,-62.11663025819551,-36.41627393485932
soja,-62.31349383486972,-36.28740319251776
soja,-62.14485913892639,-36.471554428253015
soja,-62.14291252682213,-36.47064694726202
soja,-62.142336,-36.469846
soja,-62.14205399999999,-36.4696605
soja,-62.140678666666666,-36.46849866666666
soja,-62.14563382931442,-36.46795122021553
soja,-62.167240174463664,-36.47400323274869
soja,-62.10621341578112,-36.41724482896845
soja,-62.154152518740815,-36.51802766111338
soja,-62.0851180800498,-36.559148866593574
soja,-62.10175247068804,-36.52596741821787
soja,-62.17665317951901,-36.460517638703685
soja,-62.181027905420684,-36.461466358865245
soja,-62.11054965111399,-36.50656469853339
soja,-62.10628382937076,-36.417228335236224
soja,-62.12215440220886,-36.42055554441142
soja,-62.08784717994153,-36.52641207007882
soja,-62.13594484609674,-36.488025542594514
soja,-62.297673682982996,-36.292646709112134
soja,-62.1825545489258,-36.4472737816357
soja,-62.177406000000005,-36.44611833333333
soja,-62.08511265842739,-36.5592077910476
soja,-62.10411030322276,-36.56567957476793
soja,-62.1439894585599,-36.47978910083654
soja,-62.05418485124754,-36.54316952153373
soja,-62.1440126843779,-36.479760743790585
soja,-62.097315341199135,-36.57530821994865
soja,-62.11925822881183,-36.41678174148676
soja,-62.11512983063809,-36.473673854657584
soja,-62.25553028078513,-36.623959610511676
soja,-62.22887019112515,-36.35608444208614
soja,-62.22751385605236,-36.35355802331589
