X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-62.177431,-36.446095,train,0.01101492019128559,66.95879706361531,0.6201718854016848
-62.04107575887997,-36.54340719718174,train,0.009719796706319898,34.941284260098044,0.5902966442757528
-62.00320631401431,-36.70746557663648,train,0.002905124772303507,8.949005910945505,0.30100924432415915
-62.068197927486416,-36.54823384074832,train,0.010516590751678203,40.99088091270066,0.6092072612459405
-62.07498298112665,-36.49103623632946,train,0.011426117457574379,85.95620580836913,0.6287665327140975
-61.793568255178,-36.65076867618654,train,0.009899964278656005,37.89612727756871,0.5947310264110403
-62.178146738925655,-36.3470952759292,train,0.006140009590873661,17.32406324986408,0.4764807253038599
-62.07841005085077,-36.506720205380105,train,0.011248926716357318,80.3014909314044,0.625111137860918
-62.131830747197924,-36.483710896388594,train,0.011073815051310878,71.38215602661664,0.6214272142353049
-62.11945357172491,-36.444374467445144,train,0.010873980814161733,57.10780785851543,0.617133728658423
-62.154889774837905,-36.53906461124063,train,0.011121539830155527,75.82819489154576,0.6224383855980636
-61.834928886987925,-36.69323998136475,train,0.008959659179126236,23.74716940538323,0.5704676262019791
-62.17757239996643,-36.39938852464951,train,0.011134059003463849,78.03947821561921,0.6227027425562425
-62.09707334458471,-36.43155670250065,train,0.009131067469943441,26.47575704716323,0.5751047977806462
-62.105211,-36.428548,train,0.011462621056521632,87.10310203220537,0.6295107538918279
-62.10985830139765,-36.42936969810508,train,0.011077692867236094,72.48362407244132,0.621509577790865
-62.13377580083473,-36.42572642543965,train,0.011273529555436534,82.54572084128213,0.6256229853207942
-62.08510556975079,-36.55922165964787,train,0.009241736254038015,27.399942605539167,0.5780459381296412
-62.07320318693599,-36.505164972089325,train,0.011600721583809441,92.86378936475593,0.632299498714219
-62.15340793448106,-36.52800837366696,train,0.011121539830155527,75.82819489154576,0.6224383855980636
-62.24683047186278,-36.36523475682494,train,0.010747399964390338,49.53698831073748,0.6143633635192126
-62.25293924941752,-36.35918573492952,train,0.00583575027928055,16.09765625789277,0.46382083030104093
-62.177651682908255,-36.45765213001539,train,0.010812362489649565,52.77141364453744,0.6157901313619634
-62.1435581787953,-36.534187989715285,train,0.011195129645763923,79.16685232692498,0.623987030992047
-62.115498564296324,-36.47461667307699,train,0.010878374115616133,58.189868489288315,0.6172291664898388
-62.150568349605344,-36.46405420628134,train,0.010993718811411108,65.85698735669817,0.6197179430729207
-62.17214223961788,-36.45978852010876,train,0.01088806113367811,59.28071148004098,0.6174394342846363
-61.996114875962995,-36.715030087346086,train,0.012102646716514768,98.78232013082658,0.6420910024171023
-62.2025040398196,-36.363516916793806,train,0.010764917334999818,50.61480482578596,0.6147491388341222
-62.05090547967492,-36.5459980909001,train,0.010618288656967846,42.05273586672499,0.6114960072100407
-62.05372968458004,-36.50083197229458,train,0.011724829777876556,95.20481231403376,0.6347701110242704
-62.11197435767191,-36.514933636331534,train,0.011404144033328418,84.81533277146661,0.6283171037572283
-62.10937478878505,-36.51815084541754,train,0.011117125562935279,74.71546698451992,0.6223450848324835
-62.16603050318266,-36.47541255244819,train,0.010959861753936666,62.561143286857124,0.6189907760984197
-62.073923,-36.508705,train,0.011503496492939708,89.39833449598311,0.6303405729537366
-62.083782915102766,-36.56939882482352,train,0.009241736254038015,27.399942605539167,0.5780459381296412
-62.00394758579807,-36.637784533334255,train,0.009983630578667567,38.89444058048478,0.5967577919707243
-62.24678876503857,-36.628823631737525,train,0.008372446678186537,21.989499515787227,0.5537844192555881
-62.06974338784416,-36.49306045870485,train,0.011863061004353302,97.57053426651791,0.6374830771380141
-62.26038565658243,-36.62277708763986,train,0.008316957264849153,20.320425344403432,0.5521406527816701
-62.257401276239285,-36.62408827254762,train,0.008316957264849153,20.320425344403432,0.5521406527816701
-62.17945676474549,-36.4761631168135,train,0.010779063950317589,51.68865884822474,0.6150601189934354
-62.31320837090279,-36.2874536626926,train,0.00463607460970531,12.791278256334168,0.40730808522350226
-62.17376574601402,-36.40265056505499,train,0.011524416995610185,90.55148822895121,0.6307638470883747
-62.1720547759423,-36.47937049205143,train,0.01088806113367811,59.28071148004098,0.6174394342846363
-62.30912431725275,-36.39447421583879,train,0.0015019046256921768,8.107406369576696,0.18209184794928682
-62.19418371076149,-36.38044249469616,train,0.011289702765073779,83.6726589780731,0.6259586986336853
-62.04756737195286,-36.53803315987612,train,0.009870397298967928,36.906051132136255,0.5940099033719695
-62.144317301939466,-36.490493058933936,train,0.010959861753936666,62.561143286857124,0.6189907760984197
-62.140220946478784,-36.46377685634206,train,0.01103213585877675,68.06307391153432,0.6205396932050132
-62.22705540498229,-36.35364264472306,train,0.005788891271416188,15.51409647069052,0.4618164642131078
-62.09829103408456,-36.51980092465202,train,0.010668436022086534,46.31840676840978,0.6126147501241509
-62.08108314372851,-36.56339671844855,train,0.009440705860307633,31.11952236026237,0.5832326156700333
-62.318036257875946,-36.37989569594987,train,0.0010807339736394403,7.862837721672947,0.13807961512242692
-62.30825404310482,-36.39341031505629,train,0.009243089413388889,29.248054816040135,0.5780816478248094
-62.23539015140353,-36.34721240449459,train,0.005748516189349671,14.935185085886356,0.46007738663970066
-62.17601073733284,-36.462939936469496,train,0.010812362489649565,52.77141364453744,0.6157901313619634
-62.079748342648664,-36.55832408336814,train,0.009270182385232436,30.175487896877645,0.5787953578917003
-62.1550783653713,-36.470678937798624,train,0.010959861753936666,62.561143286857124,0.6189907760984197
-62.13267001467949,-36.47344385602436,train,0.010840492510547943,56.02015953824811,0.616404678900424
