X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-62.099397995973966,-36.50341059041987,train,0.008178717625561905,51.99430604569056,0.5777213435892445
-62.06207057688432,-36.55239898728738,train,0.008158050712799797,43.00804145923372,0.5771039780206342
-62.00521888025512,-36.513947845746074,train,0.00873036346412355,94.72096866790203,0.5935590048794
-62.01797357165935,-36.51171910355865,train,0.008697133610513256,90.3610443437758,0.5926386829139032
-62.11159851840553,-36.49226337437302,train,0.008230563954062756,65.951372846226,0.579262202007074
-62.074935430010534,-36.54449989081297,train,0.008158050712799797,43.00804145923372,0.5771039780206342
-62.11189150973477,-36.55993379154916,train,0.008199036024878644,55.270121455214934,0.5783265436366993
-62.12570156602152,-36.483702913374565,train,0.008167628866315385,43.82464691935304,0.5773903225554714
-62.18161891719069,-36.47075172289163,train,0.008018363181161453,26.756463130942915,0.572883401686177
-62.179958634266754,-36.466014628215056,train,0.008049097982376059,27.561236802639527,0.5738192484777738
-61.98327936861368,-36.45302729603828,train,0.006371477733603382,15.439844709389385,0.5159251830620488
-62.31609752031557,-36.373524666446954,train,0.002170562104566,6.8716251331261775,0.2663691250583569
-62.185561505361456,-36.466260621695476,train,0.007752188789523496,22.029884403814584,0.564603372896576
-62.17348954483326,-36.454739722199584,train,0.008142011042514597,35.67117145871981,0.5766235926677699
-62.050929554228624,-36.50228859822682,train,0.008722944562485213,93.848352073485,0.5933538944216149
-62.101891725772354,-36.4844916416033,train,0.008147487882681088,36.48545045282892,0.576787745742492
-62.05089847639951,-36.54591169020113,train,0.008251918856482018,70.07082784731598,0.5798935989678056
-62.16736908189996,-36.397461362165615,train,0.008404977674752163,78.39341757236626,0.5843641873268283
-61.79519731953742,-36.651867206342125,train,3.6303480211020707E-4,4.475476277629062,0.057250419781698335
-62.15245023197596,-36.54249433004678,train,0.008224227047709228,62.6595867371772,0.5790744743979589
-62.14362836346002,-36.52286060710498,train,0.008255851844474043,70.89660004597404,0.5800096783983938
-62.04431984226742,-36.55153825570045,train,0.008336671121433997,75.88082821449366,0.5823808811120791
-62.17087216323145,-36.400412039498036,train,0.008404977674752163,78.39341757236626,0.5843641873268283
-62.088919485648574,-36.555616401589596,train,0.008210067073664066,57.73156703698755,0.5786543864089233
-62.08454756358954,-36.48858063940615,train,0.008491962892763901,85.16374555679812,0.5868627305066897
-62.09178742986151,-36.55101436886182,train,0.008147487882681088,36.48545045282892,0.576787745742492
-62.10913809243911,-36.50774362936235,train,0.008230563954062756,65.951372846226,0.579262202007074
